scenario,method,seed,NMR,MSD,PE,MS_s,FT_drone_s,AU,RID_CR,RTF
04_no_fly_zone,sdacs_hybrid,28,0.0,40.578011012282964,1.0,130.0,763.0,0.4015625,1.0,125020.77168744165
04_no_fly_zone,sdacs_hybrid,29,0.0,27.613893056335694,0.9999999999999999,131.0,669.0,0.35260416666666666,1.0,40596.14766329881
04_no_fly_zone,sdacs_hybrid,3,0.0,22.313220210517123,0.9999999999999999,103.0,614.0,0.32395833333333335,1.0,41631.74226016765
04_no_fly_zone,sdacs_hybrid,4,0.0,21.40377731120727,1.0,98.0,667.0,0.3515625,1.0,139697.89168166427
04_no_fly_zone,sdacs_hybrid,5,0.0,15.204610505473589,1.0,105.0,736.0,0.3875,1.0,124205.15171628098
04_no_fly_zone,sdacs_hybrid,6,0.0,29.745147117746285,1.0,137.0,714.0,0.37604166666666666,1.0,124598.68839032165
04_no_fly_zone,sdacs_hybrid,7,0.0,23.470241173487814,1.0,118.0,634.0,0.334375,1.0,143174.6838592828
04_no_fly_zone,sdacs_hybrid,8,0.0,40.4946745156997,0.9999999999999998,104.0,529.0,0.2796875,1.0,154499.40902924474
04_no_fly_zone,sdacs_hybrid,9,0.0,34.016966530783186,1.0,119.0,644.0,0.33958333333333335,1.0,135345.24032199348
04_no_fly_zone,vo,0,0.0,47.69577037331796,0.8604238248270262,240.0,993.0,0.5203125,0.0,2360.4672718089378
04_no_fly_zone,vo,1,0.0,27.96647713118843,0.9152245608283127,122.0,743.0,0.39114583333333336,0.0,6204.876329608501
04_no_fly_zone,vo,10,0.0,16.576730807979636,0.8904142511686447,240.0,961.0,0.5041666666666667,0.0,2443.0108178381333
04_no_fly_zone,vo,11,0.0,11.310156718748908,0.8817406736613481,240.0,830.0,0.4359375,0.0,5512.993332793456
04_no_fly_zone,vo,12,0.0,46.6441266702716,0.8567697599286661,240.0,900.0,0.47239583333333335,0.0,5128.943893396236
04_no_fly_zone,vo,13,0.0,13.545224797010983,0.8822449264970675,240.0,930.0,0.48802083333333335,0.0,5165.490810829543
04_no_fly_zone,vo,14,0.0,26.1838133206433,0.8777392821238239,240.0,800.0,0.4203125,0.0,2988.4187566622386
04_no_fly_zone,vo,15,0.0,26.858798834578657,0.9577858904655121,113.0,743.0,0.39114583333333336,0.0,6361.451975982936
04_no_fly_zone,vo,16,0.0,17.020156679475974,0.8552643281308443,240.0,766.0,0.40260416666666665,0.0,5991.777334179886
04_no_fly_zone,vo,17,0.0,14.579668962502854,0.8087155436452901,240.0,991.0,0.5192708333333333,0.0,4059.1441659780075
04_no_fly_zone,vo,18,0.0,45.790411670108824,0.9162494499690723,138.0,724.0,0.38125,0.0,4489.850720499771
04_no_fly_zone,vo,19,0.0,16.055202838753118,0.811539979452955,240.0,959.0,0.5026041666666666,0.0,2379.1644907662094
04_no_fly_zone,vo,2,0.0,15.508894030930463,0.9072341430277697,240.0,756.0,0.39739583333333334,0.0,3059.962411417628
04_no_fly_zone,vo,20,0.0,43.39048025099626,0.9337662676936419,131.0,613.0,0.3234375,0.0,7590.864306214002
04_no_fly_zone,vo,21,0.0,11.351076101321867,0.9478965315694625,118.0,698.0,0.36770833333333336,0.0,6732.9571181397305
04_no_fly_zone,vo,22,0.0,20.888123199314986,0.8357322654394403,240.0,842.0,0.44166666666666665,0.0,2744.8651921244
04_no_fly_zone,vo,23,0.0,35.61842827239365,0.8286606173434123,240.0,782.0,0.41041666666666665,0.0,6010.758807462016
04_no_fly_zone,vo,24,0.0,35.99229099028766,0.8788217168124268,240.0,869.0,0.4557291666666667,0.0,5430.581040930202
04_no_fly_zone,vo,25,0.0,72.28999456949948,0.8511992385847189,240.0,962.0,0.5041666666666667,0.0,4900.988294488764
04_no_fly_zone,vo,26,0.0,42.93234253943157,0.9160251185338248,112.0,717.0,0.3776041666666667,0.0,3163.899318178601
04_no_fly_zone,vo,27,0.0,16.777932670681043,0.8749145348553189,240.0,1010.0,0.5291666666666667,0.0,4663.834954497941
04_no_fly_zone,vo,28,0.0,50.35397543442047,0.9267863642151537,240.0,966.0,0.5067708333333333,0.0,2244.806786813202
04_no_fly_zone,vo,29,0.0,19.668038269371646,0.9083949504424231,240.0,857.0,0.45,0.0,5408.529683996827
04_no_fly_zone,vo,3,0.0,36.27487447819269,0.8701231599545236,240.0,855.0,0.44895833333333335,0.0,5517.496706238342
04_no_fly_zone,vo,4,0.0,38.75490631232353,0.8283816552725057,240.0,1058.0,0.5541666666666667,0.0,4520.149413548706
04_no_fly_zone,vo,5,0.0,15.421155210007358,0.8501965403878078,240.0,1093.0,0.5723958333333333,0.0,4338.365542105565
04_no_fly_zone,vo,6,0.0,6.112285094032103,0.8797686963366257,240.0,978.0,0.5130208333333334,0.0,2248.2477297716487
04_no_fly_zone,vo,7,0.0,23.357887680195482,0.9331839954050547,127.0,752.0,0.3958333333333333,0.0,5208.7352921664315
04_no_fly_zone,vo,8,0.0,43.84619468433534,0.932822492627516,114.0,617.0,0.3255208333333333,0.0,6108.830495229926
04_no_fly_zone,vo,9,0.0,59.92078916909454,0.8902408414279215,199.0,861.0,0.45260416666666664,0.0,4995.196182271251
05_weather_diversion,cbs,0,0.0,27.72489211210162,1.0,117.0,882.0,0.25166666666666665,0.0,167215.0390856293
05_weather_diversion,cbs,1,0.0,19.052242395234217,0.9999999999999999,106.0,932.0,0.26555555555555554,0.0,157992.02666299275
05_weather_diversion,cbs,10,0.0,32.209657837886965,1.0,111.0,923.0,0.2630555555555556,0.0,141641.2538616004
05_weather_diversion,cbs,11,0.0,20.941365316350016,1.0,117.0,830.0,0.23722222222222225,0.0,178314.3586875387
05_weather_diversion,cbs,12,0.0,15.207198016840357,1.0,122.0,1034.0,0.2938888888888889,0.0,156327.34945375207
05_weather_diversion,cbs,13,0.0,24.136714683870956,1.0,110.0,947.0,0.2697222222222222,0.0,160099.21882786974
05_weather_diversion,cbs,14,0.0,31.973260745638754,1.0,101.0,946.0,0.26944444444444443,0.0,171284.49669533005
05_weather_diversion,cbs,15,0.0,22.848525133153036,1.0,110.0,907.0,0.25861111111111107,0.0,168931.37950248676
05_weather_diversion,cbs,16,0.0,13.907385714654211,1.0,102.0,813.0,0.23249999999999996,0.0,126784.33097376647
05_weather_diversion,cbs,17,0.0,11.191064241485023,1.0,129.0,976.0,0.27777777777777773,0.0,153276.98529740234
05_weather_diversion,cbs,18,0.0,12.198368175416798,1.0,125.0,895.0,0.25527777777777777,0.0,176571.44168141836
05_weather_diversion,cbs,19,0.0,19.29570649768353,1.0,118.0,883.0,0.25194444444444436,0.0,166404.85635317137
05_weather_diversion,cbs,2,0.0,6.840102931060086,1.0,108.0,907.0,0.25861111111111107,0.0,156688.81026319464
05_weather_diversion,cbs,20,0.0,10.75847980865695,1.0,125.0,764.0,0.21888888888888886,0.0,192912.89470336313
05_weather_diversion,cbs,21,0.0,16.946457120459787,0.9999999999999999,113.0,762.0,0.21833333333333332,0.0,193071.93538854114
05_weather_diversion,cbs,22,0.0,16.706202661891727,1.0,106.0,702.0,0.20166666666666666,0.0,207579.41643299774
05_weather_diversion,cbs,23,0.0,18.24954762761209,1.0,130.0,788.0,0.22555555555555556,0.0,52555.272380419825
05_weather_diversion,cbs,24,0.0,7.644764833907189,1.0,128.0,918.0,0.26166666666666666,0.0,169967.0490620059
05_weather_diversion,cbs,25,0.0,16.097621992807973,1.0,120.0,923.0,0.26305555555555554,0.0,163511.61912371777
05_weather_diversion,cbs,26,0.0,19.037533140520928,1.0,112.0,814.0,0.23277777777777775,0.0,193583.35699886363
05_weather_diversion,cbs,27,0.0,6.953616715927377,1.0,122.0,1019.0,0.2897222222222222,0.0,153270.6422383325
05_weather_diversion,cbs,28,0.0,9.746993320266741,1.0,129.0,1145.0,0.3247222222222222,0.0,141940.41057909923
05_weather_diversion,cbs,29,0.0,32.171364539069195,1.0,130.0,941.0,0.26805555555555555,0.0,50908.2023297075
05_weather_diversion,cbs,3,0.0,11.357629359883077,1.0,108.0,979.0,0.27861111111111114,0.0,62256.74473895218
05_weather_diversion,cbs,4,0.0,14.144441658549193,1.0,96.0,830.0,0.23722222222222225,0.0,181260.77747166884
05_weather_diversion,cbs,5,0.0,18.04060279558988,1.0,108.0,1083.0,0.30749999999999994,0.0,40349.74079287787
05_weather_diversion,cbs,6,0.0,29.48690166758802,1.0,136.0,974.0,0.27722222222222226,0.0,155535.83129620564
05_weather_diversion,cbs,7,0.0,13.591872396271842,1.0,117.0,924.0,0.2633333333333333,0.0,166095.02294431
05_weather_diversion,cbs,8,0.0,17.12485990686742,1.0,115.0,810.0,0.23166666666666666,0.0,184760.69179595952
05_weather_diversion,cbs,9,0.0,15.165648151535594,1.0,118.0,946.0,0.26944444444444443,0.0,55089.28595964869
05_weather_diversion,orca,0,0.0,28.25020400848344,1.0,118.0,896.0,0.2522222222222222,0.0,150740.36129012186
05_weather_diversion,orca,1,0.0,20.158913112607696,1.0,108.0,947.0,0.2663888888888889,0.0,146427.31982129722
05_weather_diversion,orca,10,0.0,33.401523521093985,1.0,112.0,938.0,0.2638888888888889,0.0,49306.957836474
05_weather_diversion,orca,11,0.0,20.612544575543662,1.0,118.0,846.0,0.23833333333333334,0.0,160205.6613548148
05_weather_diversion,orca,12,0.0,15.268903797120736,0.9999999999999999,124.0,1051.0,0.2952777777777778,0.0,138767.40316603222
05_weather_diversion,orca,13,0.0,22.656140611749986,1.0,111.0,963.0,0.27083333333333326,0.0,142841.29427784917
05_weather_diversion,orca,14,0.0,32.39107993620744,1.0,103.0,963.0,0.2708333333333333,0.0,49282.43946739179
05_weather_diversion,orca,15,0.0,23.331439171205474,0.9999999999999999,111.0,923.0,0.2597222222222222,0.0,49896.282262613546
05_weather_diversion,orca,16,0.0,11.875835889484545,1.0,103.0,829.0,0.2336111111111111,0.0,160137.67570440777
05_weather_diversion,orca,17,0.0,11.784480048705845,0.9999999999999999,130.0,990.0,0.27833333333333327,0.0,122488.37584806052
05_weather_diversion,orca,18,0.0,12.374461343186551,1.0,126.0,910.0,0.2561111111111111,0.0,152747.77980804077
05_weather_diversion,orca,19,0.0,21.39943485240672,1.0,120.0,898.0,0.25277777777777777,0.0,157477.5870059632
05_weather_diversion,orca,2,0.0,5.166932422065304,1.0,109.0,925.0,0.2602777777777778,0.0,155352.2742344264
05_weather_diversion,orca,20,0.0,10.514190857562404,1.0,126.0,778.0,0.21944444444444444,0.0,174092.08076369803
05_weather_diversion,orca,21,0.0,17.00318744954637,1.0,115.0,782.0,0.22055555555555553,0.0,174429.05009576984
05_weather_diversion,orca,22,0.0,17.727153051468502,1.0,107.0,718.0,0.20277777777777775,0.0,185895.7199367274
05_weather_diversion,orca,23,0.0,18.55393707566062,1.0,131.0,801.0,0.22583333333333333,0.0,167464.16825638275
05_weather_diversion,orca,24,0.0,8.095143455397091,1.0,129.0,932.0,0.26222222222222225,0.0,147477.4715758019
05_weather_diversion,orca,25,0.0,16.60002435370975,1.0,121.0,938.0,0.2638888888888889,0.0,147901.42664224206
05_weather_diversion,orca,26,0.0,16.399558843107968,1.0,113.0,828.0,0.23333333333333334,0.0,161535.75271236055
05_weather_diversion,orca,27,0.0,7.4849018881637015,1.0,123.0,1033.0,0.2902777777777778,0.0,126785.24185796692
05_weather_diversion,orca,28,0.0,9.787187901604142,1.0,130.0,1162.0,0.32611111111111113,0.0,122730.50834762384
05_weather_diversion,orca,29,0.0,31.281507397740917,1.0,131.0,956.0,0.2688888888888889,0.0,143624.7831309202
05_weather_diversion,orca,3,0.0,11.831301670543995,1.0,109.0,994.0,0.2794444444444445,0.0,143913.8819348906
05_weather_diversion,orca,4,0.0,15.054445197153175,1.0,98.0,845.0,0.23805555555555552,0.0,165090.42002980207
05_weather_diversion,orca,5,0.0,15.380366203359769,1.0,109.0,1097.0,0.3080555555555555,0.0,120194.6672879116
05_weather_diversion,orca,6,0.0,27.569398630546644,1.0,137.0,988.0,0.2777777777777778,0.0,144580.12486464795
05_weather_diversion,orca,7,0.0,13.95687482667802,1.0,118.0,939.0,0.26416666666666666,0.0,48667.12111051951
05_weather_diversion,orca,8,0.0,14.295847364740775,0.9999999999999999,116.0,825.0,0.2325,0.0,164880.9147741744
05_weather_diversion,orca,9,0.0,14.804357755909987,1.0,119.0,962.0,0.27055555555555555,0.0,149988.60087106886
05_weather_diversion,sdacs_hybrid,0,0.0,28.25020400848344,1.0,118.0,896.0,0.2522222222222222,1.0,124802.1366081443
05_weather_diversion,sdacs_hybrid,1,0.0,20.158913112607696,1.0,108.0,947.0,0.2663888888888889,1.0,117158.25620242115
05_weather_diversion,sdacs_hybrid,10,0.0,33.401523521093985,1.0,112.0,938.0,0.2638888888888889,1.0,94719.12464178442
05_weather_diversion,sdacs_hybrid,11,0.0,20.612544575543662,1.0,118.0,846.0,0.23833333333333334,1.0,133559.67245335376
05_weather_diversion,sdacs_hybrid,12,0.0,15.268903797120736,0.9999999999999999,124.0,1051.0,0.2952777777777778,1.0,105202.80470419035
05_weather_diversion,sdacs_hybrid,13,0.0,22.656140611749986,1.0,111.0,963.0,0.27083333333333326,1.0,116287.72373469215
05_weather_diversion,sdacs_hybrid,14,0.0,32.39107993620744,1.0,103.0,963.0,0.2708333333333333,1.0,119110.43561365879
05_weather_diversion,sdacs_hybrid,15,0.0,23.331439171205474,0.9999999999999999,111.0,923.0,0.2597222222222222,1.0,120085.69315920312
05_weather_diversion,sdacs_hybrid,16,0.0,11.875835889484545,1.0,103.0,829.0,0.2336111111111111,1.0,115464.46350452777
05_weather_diversion,sdacs_hybrid,17,0.0,11.784480048705845,0.9999999999999999,130.0,990.0,0.27833333333333327,1.0,116715.21371381595
05_weather_diversion,sdacs_hybrid,18,0.0,12.374461343186551,1.0,126.0,910.0,0.2561111111111111,1.0,116318.42867806317
05_weather_diversion,sdacs_hybrid,19,0.0,21.39943485240672,1.0,120.0,898.0,0.25277777777777777,1.0,120910.69938730032
05_weather_diversion,sdacs_hybrid,2,0.0,5.166932422065304,1.0,109.0,925.0,0.2602777777777778,1.0,123250.96607898711
05_weather_diversion,sdacs_hybrid,20,0.0,10.514190857562404,1.0,126.0,778.0,0.21944444444444444,1.0,134154.59797461113
05_weather_diversion,sdacs_hybrid,21,0.0,17.00318744954637,1.0,115.0,782.0,0.22055555555555553,1.0,28748.26875560328
05_weather_diversion,sdacs_hybrid,22,0.0,17.727153051468502,1.0,107.0,718.0,0.20277777777777775,1.0,139375.1533196908
05_weather_diversion,sdacs_hybrid,23,0.0,18.55393707566062,1.0,131.0,801.0,0.22583333333333333,1.0,130013.98950229668
05_weather_diversion,sdacs_hybrid,24,0.0,8.095143455397091,1.0,129.0,932.0,0.26222222222222225,1.0,118156.80116081344
05_weather_diversion,sdacs_hybrid,25,0.0,16.60002435370975,1.0,121.0,938.0,0.2638888888888889,1.0,114339.07252621425
05_weather_diversion,sdacs_hybrid,26,0.0,16.399558843107968,1.0,113.0,828.0,0.23333333333333334,1.0,47491.58924016953
05_weather_diversion,sdacs_hybrid,27,0.0,7.4849018881637015,1.0,123.0,1033.0,0.2902777777777778,1.0,108211.67935674277
05_weather_diversion,sdacs_hybrid,28,0.0,9.787187901604142,1.0,130.0,1162.0,0.32611111111111113,1.0,42224.51110311924
05_weather_diversion,sdacs_hybrid,29,0.0,31.281507397740917,1.0,131.0,956.0,0.2688888888888889,1.0,116617.84913975367
05_weather_diversion,sdacs_hybrid,3,0.0,11.831301670543995,1.0,109.0,994.0,0.2794444444444445,1.0,37003.70629152041
05_weather_diversion,sdacs_hybrid,4,0.0,15.054445197153175,1.0,98.0,845.0,0.23805555555555552,1.0,131254.43803416047
05_weather_diversion,sdacs_hybrid,5,0.0,15.380366203359769,1.0,109.0,1097.0,0.3080555555555555,1.0,109700.44466018825
05_weather_diversion,sdacs_hybrid,6,0.0,27.569398630546644,1.0,137.0,988.0,0.2777777777777778,1.0,37344.73924636176
05_weather_diversion,sdacs_hybrid,7,0.0,13.95687482667802,1.0,118.0,939.0,0.26416666666666666,1.0,119678.44794795918
05_weather_diversion,sdacs_hybrid,8,0.0,14.295847364740775,0.9999999999999999,116.0,825.0,0.2325,1.0,134848.00607697142
05_weather_diversion,sdacs_hybrid,9,0.0,14.804357755909987,1.0,119.0,962.0,0.27055555555555555,1.0,115563.73918470393
05_weather_diversion,vo,0,0.0,18.61826122661171,0.9480140179710644,121.0,985.0,0.27694444444444444,0.0,3788.360703711488
05_weather_diversion,vo,1,0.0,17.604225708769917,0.9624177890338405,118.0,1037.0,0.2913888888888889,0.0,4078.4484668476957
05_weather_diversion,vo,10,0.0,20.841783300873228,0.8849482760170754,300.0,1289.0,0.36111111111111116,0.0,2314.7024910211635
05_weather_diversion,vo,11,0.0,11.648628328967778,0.8955459719255751,300.0,1173.0,0.32888888888888884,0.0,3507.926006805581
05_weather_diversion,vo,12,0.0,16.16596746120385,0.8026197007195357,300.0,1742.0,0.4863888888888889,0.0,1494.8321932017993
05_weather_diversion,vo,13,0.0,18.555781471640923,0.8930109472285647,137.0,1163.0,0.3263888888888889,0.0,3505.4154228104717
05_weather_diversion,vo,14,0.0,31.883669159217416,0.8895621530428949,300.0,1329.0,0.37222222222222223,0.0,1545.0762077935801
05_weather_diversion,vo,15,0.0,5.541289840332954,0.8617648364086122,300.0,1358.0,0.3802777777777778,0.0,3137.3180912361618
05_weather_diversion,vo,16,0.0,21.508323783647487,0.8724473287939166,300.0,1183.0,0.3316666666666667,0.0,2670.5836889109173
05_weather_diversion,vo,17,0.0,10.91515553168143,0.7962214395042119,300.0,1824.0,0.5088888888888888,0.0,1313.6529209179694
05_weather_diversion,vo,18,0.0,14.099545943882989,0.8962724406022332,300.0,1222.0,0.3425,0.0,3454.7145366454665
05_weather_diversion,vo,19,0.0,18.232690006799288,0.9147605023842774,300.0,1201.0,0.33666666666666667,0.0,3420.766997540078
05_weather_diversion,vo,2,0.0,17.223986725087833,0.9257265755308312,300.0,1212.0,0.3397222222222222,0.0,2383.3822580818646
05_weather_diversion,vo,20,0.0,42.73361618957413,0.87793495053918,300.0,1126.0,0.31583333333333335,0.0,1879.6553659391748
05_weather_diversion,vo,21,0.0,26.865671757143613,0.894001692018025,300.0,1094.0,0.30694444444444446,0.0,3557.461638228378
05_weather_diversion,vo,22,0.0,22.768054350256335,0.8040624555666644,300.0,1288.0,0.3605555555555556,0.0,1679.9774547020152
05_weather_diversion,vo,23,0.0,22.795634388593157,0.8146989112162099,300.0,1390.0,0.3888888888888889,0.0,2378.4832133470654
05_weather_diversion,vo,24,0.0,21.770148368056997,0.871448950238201,300.0,1424.0,0.39833333333333326,0.0,2982.604229264367
05_weather_diversion,vo,25,0.0,33.75045740197577,0.8762098897831195,300.0,1407.0,0.393611111111111,0.0,1429.266290199961
05_weather_diversion,vo,26,0.0,24.954062551882295,0.9458384389489027,119.0,950.0,0.26722222222222225,0.0,4375.201787948849
05_weather_diversion,vo,27,0.0,22.021603408847735,0.8953493600191081,300.0,1368.0,0.3830555555555556,0.0,2946.9160229109666
05_weather_diversion,vo,28,0.0,25.750160552151343,0.9403920612624335,152.0,1339.0,0.37527777777777777,0.0,2062.1737550892362
05_weather_diversion,vo,29,0.0,12.802237125623543,0.8846420016623244,300.0,1436.0,0.40166666666666667,0.0,2981.4935416252415
05_weather_diversion,vo,3,0.0,7.141451682310781,0.905872955254599,300.0,1303.0,0.365,0.0,1627.077105618078
05_weather_diversion,vo,4,0.0,10.220396194807684,0.7652011730785228,300.0,1460.0,0.40833333333333327,0.0,1473.7351366069427
05_weather_diversion,vo,5,0.0,7.156104689168938,0.8666470986165834,300.0,1627.0,0.4547222222222223,0.0,2579.263630039601
05_weather_diversion,vo,6,0.0,11.33135162753615,0.8792818558974173,300.0,1441.0,0.4030555555555555,0.0,2936.063776079716
05_weather_diversion,vo,7,0.0,16.169492670204015,0.865669185116241,300.0,1376.0,0.38527777777777783,0.0,3022.7368451854572
05_weather_diversion,vo,8,0.0,37.94940849499417,0.8321779360307163,300.0,1354.0,0.3788888888888889,0.0,1549.226413672561
05_weather_diversion,vo,9,0.0,33.7549954299321,0.8808155377646639,300.0,1354.0,0.37916666666666665,0.0,3084.2009370530773
06_priority_aircraft,cbs,0,0.0,43.369961559680895,1.0,156.0,1175.0,0.4163194444444444,0.0,107824.70398796785
06_priority_aircraft,cbs,1,0.0,20.52265174773756,1.0,142.0,1247.0,0.4413194444444445,0.0,104224.8860440503
06_priority_aircraft,cbs,10,0.0,49.24845367491445,1.0,149.0,1236.0,0.43749999999999994,0.0,99952.2727892822
06_priority_aircraft,cbs,11,0.0,27.22523255690408,1.0,156.0,1111.0,0.3940972222222222,0.0,118327.44161382322
06_priority_aircraft,cbs,12,0.0,20.558280830890826,1.0,163.0,1381.0,0.48784722222222227,0.0,94125.73079914179
06_priority_aircraft,cbs,13,0.0,31.40632075542032,1.0,147.0,1267.0,0.44826388888888874,0.0,49882.93099689979
06_priority_aircraft,cbs,14,0.0,51.81333107156429,1.0,136.0,1266.0,0.4479166666666667,0.0,106131.05859223232
06_priority_aircraft,cbs,15,0.0,30.6070888911917,1.0,146.0,1213.0,0.42951388888888886,0.0,108883.33786059155
06_priority_aircraft,cbs,16,0.0,16.371931895070706,1.0,136.0,1086.0,0.38541666666666674,0.0,118444.46878961736
06_priority_aircraft,cbs,17,0.0,20.934819543499728,1.0,172.0,1304.0,0.46111111111111125,0.0,100427.48633819554
06_priority_aircraft,cbs,18,0.0,21.05565419845257,1.0,167.0,1198.0,0.42430555555555555,0.0,105766.66287124291
06_priority_aircraft,cbs,19,0.0,32.1638984225862,1.0,158.0,1181.0,0.4184027777777778,0.0,109155.45965953557
06_priority_aircraft,cbs,2,6.313131313131313e-05,1.3013443300166614,1.0,144.0,1215.0,0.43020833333333325,0.0,86063.24142173279
06_priority_aircraft,cbs,20,0.0,14.455684622881659,1.0,167.0,1022.0,0.36319444444444443,0.0,124474.48429162383
06_priority_aircraft,cbs,21,0.0,25.29915446454974,1.0,152.0,1023.0,0.3635416666666666,0.0,122247.39613170449
06_priority_aircraft,cbs,22,0.0,19.654064625553175,1.0,141.0,940.0,0.3347222222222222,0.0,131383.8164740724
06_priority_aircraft,cbs,23,0.0,29.570336906393297,1.0,174.0,1055.0,0.3746527777777778,0.0,121224.366093182
06_priority_aircraft,cbs,24,6.313131313131313e-05,2.9536721175964256,1.0,171.0,1227.0,0.434375,0.0,108162.53042299763
06_priority_aircraft,cbs,25,0.0,22.888344426770743,1.0,160.0,1233.0,0.4364583333333333,0.0,94842.5041412534
06_priority_aircraft,cbs,26,0.0,21.38650074422616,1.0,150.0,1088.0,0.3861111111111112,0.0,113757.39245232928
06_priority_aircraft,cbs,27,0.0,17.560034994999537,1.0,163.0,1362.0,0.4812500000000001,0.0,97499.89945313368
06_priority_aircraft,cbs,28,0.0,12.432075271905505,1.0,172.0,1533.0,0.540625,0.0,83372.76170604613
06_priority_aircraft,cbs,29,0.0,47.88486609979286,1.0,173.0,1260.0,0.44583333333333336,0.0,97013.63728644239
06_priority_aircraft,cbs,3,0.0,22.647837017174655,1.0,144.0,1310.0,0.46319444444444446,0.0,96822.17517723814
06_priority_aircraft,cbs,4,0.0,16.429253195640563,1.0,129.0,1108.0,0.39305555555555555,0.0,114964.71781264887
06_priority_aircraft,cbs,5,0.0,22.26640598718637,1.0,144.0,1447.0,0.5107638888888889,0.0,92691.93602982513
06_priority_aircraft,cbs,6,0.0,37.96713345296085,1.0,182.0,1302.0,0.46041666666666664,0.0,91767.00814965146
06_priority_aircraft,cbs,7,0.0,16.63931275846955,1.0,156.0,1233.0,0.43645833333333334,0.0,104006.3686540228
06_priority_aircraft,cbs,8,0.0,19.58577535300791,1.0,153.0,1082.0,0.38402777777777775,0.0,112820.65745847678
06_priority_aircraft,cbs,9,0.0,13.296293132693163,1.0,158.0,1265.0,0.44756944444444446,0.0,101210.86144530648
06_priority_aircraft,orca,0,0.0,42.948509220464494,1.0,157.0,1194.0,0.41875,0.0,99279.68451802999
06_priority_aircraft,orca,1,0.0,20.70833930986148,1.0,143.0,1263.0,0.4427083333333333,0.0,92037.6326516531
06_priority_aircraft,orca,10,0.0,47.998000474961685,1.0,150.0,1251.0,0.4385416666666666,0.0,35576.80676863442
06_priority_aircraft,orca,11,0.0,28.189694074392996,0.9999999999999999,157.0,1127.0,0.3954861111111111,0.0,105118.48167146645
06_priority_aircraft,orca,12,0.0,19.93893205628541,1.0,165.0,1399.0,0.4899305555555556,0.0,53596.30060481219
06_priority_aircraft,orca,13,0.0,32.72831408036422,1.0,148.0,1282.0,0.4493055555555554,0.0,35075.6120581943
06_priority_aircraft,orca,14,0.0,51.18144849062281,1.0,137.0,1282.0,0.44930555555555546,0.0,92482.44856013318
06_priority_aircraft,orca,15,0.0,35.41638843672158,1.0,148.0,1230.0,0.43125,0.0,94607.26748960008
06_priority_aircraft,orca,16,0.0,17.872176292917995,1.0,138.0,1105.0,0.38784722222222234,0.0,106430.67438496379
06_priority_aircraft,orca,17,0.0,20.87164147166291,1.0,173.0,1317.0,0.4614583333333334,0.0,85538.80895936386
06_priority_aircraft,orca,18,0.0,20.605138611922417,1.0,168.0,1213.0,0.42534722222222227,0.0,97614.74308267752
06_priority_aircraft,orca,19,0.0,31.545216181145104,1.0,160.0,1195.0,0.4190972222222223,0.0,95368.6215825778
06_priority_aircraft,orca,2,6.313131313131313e-05,2.707939824371648,1.0,145.0,1230.0,0.43125,0.0,36807.82878078425
06_priority_aircraft,orca,20,0.0,16.40788427452605,1.0,168.0,1037.0,0.36423611111111104,0.0,110838.7351806821
06_priority_aircraft,orca,21,0.0,25.366733556047585,1.0,153.0,1040.0,0.3652777777777778,0.0,98099.80675120154
06_priority_aircraft,orca,22,0.0,19.45806648476196,1.0,143.0,956.0,0.3361111111111112,0.0,39370.78917190702
06_priority_aircraft,orca,23,0.0,29.105390749546324,1.0,175.0,1069.0,0.3753472222222222,0.0,108456.68397978357
06_priority_aircraft,orca,24,6.313131313131313e-05,2.9960877116302136,1.0,172.0,1243.0,0.4357638888888889,0.0,91632.11690776877
06_priority_aircraft,orca,25,0.0,22.16329996780351,1.0,161.0,1249.0,0.4378472222222221,0.0,95814.04410696069
06_priority_aircraft,orca,26,0.0,20.54491320492234,1.0,151.0,1105.0,0.38784722222222234,0.0,36867.42412907645
06_priority_aircraft,orca,27,0.0,15.795813010295527,1.0,164.0,1378.0,0.482638888888889,0.0,80049.47057330217
06_priority_aircraft,orca,28,0.0,14.180878317990546,1.0,173.0,1545.0,0.540625,0.0,38373.57442252466
06_priority_aircraft,orca,29,0.0,46.75660847369295,1.0,175.0,1273.0,0.4461805555555555,0.0,90606.93052254718
06_priority_aircraft,orca,3,0.0,23.19486261908986,1.0,145.0,1324.0,0.4638888888888889,0.0,84532.52106784789
06_priority_aircraft,orca,4,0.0,17.011814447680855,1.0,130.0,1123.0,0.39409722222222215,0.0,95364.71839502676
06_priority_aircraft,orca,5,0.0,20.78998478795516,1.0,145.0,1460.0,0.5111111111111111,0.0,33883.46910229488
06_priority_aircraft,orca,6,0.0,38.269849152325584,1.0,183.0,1316.0,0.4611111111111111,0.0,86808.3185575697
06_priority_aircraft,orca,7,0.0,15.866393289550572,1.0,158.0,1251.0,0.43854166666666666,0.0,77234.16723786117
06_priority_aircraft,orca,8,0.0,19.50919423137378,1.0,155.0,1099.0,0.38576388888888885,0.0,37860.11476306839
06_priority_aircraft,orca,9,0.0,15.188213623509352,1.0,159.0,1281.0,0.44895833333333346,0.0,85941.84744373072
06_priority_aircraft,sdacs_hybrid,0,0.0,42.948509220464494,1.0,157.0,1194.0,0.41875,1.0,82000.56785468273
06_priority_aircraft,sdacs_hybrid,1,0.0,20.70833930986148,1.0,143.0,1263.0,0.4427083333333333,1.0,27596.95702151863
