AU,FT_drone_s,LAANC_latency_ms,MSD,MS_s,NMR,PE,RID_CR,RTF,TTC_mean_s,TTC_median_s,TTC_p5_s,TTC_p95_s,VCU_handoff_rate,VCU_mean_occupancy,geofence_violations,method,n_agents,peak_memory_mb,scenario,seed,tick_p50_ms,tick_p95_ms,tick_p99_ms
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,15924.319142523316,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,18,0.00021999994714860804,0.003930000048057991,0.01476620000175894
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,16847.39711918692,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,19,0.00022000006083544577,0.0034899999263870995,0.010809999935190643
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,15487.889158969641,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,2,0.00022000006083544577,0.0036999999792897142,0.01646100004109029
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,21883.70295094348,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,20,0.0002100000529026147,0.003669999955491221,0.011268000002928515
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,18452.753058565057,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,21,0.0002299999550814391,0.003889999902639829,0.010312200083717315
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,25407.483096753553,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,22,0.0003799999603870674,0.005810000061501341,0.010724999970079668
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,10815.042642865335,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,23,0.0003500000502754119,0.005600000008598727,0.02094820001730111
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,17435.291820263486,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,24,0.00036999995245423634,0.005160999990039272,0.020711000001938373
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,14446.045904599698,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,25,0.0002100000529026147,0.005279999982121808,0.3426937999847686
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,32503.500898196075,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,26,0.000319999912790081,0.0048800000058690784,0.007920199982436206
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,10714.60077458065,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,27,0.00021999994714860804,0.0037099999872225453,0.007965999975567562
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,21362.332937483567,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,28,0.00021999994714860804,0.003830000082416518,0.0077021999913994025
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,11170.69574006927,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,29,0.00020999993921577698,0.0040410000110568944,0.018026200018539364
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,20835.04306080451,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,3,0.0002100000529026147,0.003579999997782579,0.007656200023120495
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,10963.09044162329,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,4,0.00036999995245423634,0.006189999908201571,0.020538999979180465
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,24189.295753176266,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,5,0.0002100000529026147,0.003649999939625559,0.010164200011786096
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,13131.341206748197,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,6,0.00022000006083544577,0.0036500000533123966,0.008114000002023978
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,20454.41761431556,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,7,0.00023000006876827683,0.003400999958103057,0.007220000020424654
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,15351.955084310399,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,8,0.0002100000529026147,0.0035709999792743474,0.008381999964512821
0.39444444444444443,276.0,nan,0.0,69.0,0.005555555555555556,1.0,0.0,7644.770938452641,nan,nan,nan,nan,nan,nan,0.0,cbs,4,nan,01_corridor_crossing,9,0.0002299999550814391,0.012029999993501406,0.01720679995287355
0.4,284.0,nan,1.2941790156533557,71.0,0.005555555555555556,1.0,0.0,92387.52460223935,nan,nan,nan,nan,nan,nan,0.0,orca,4,nan,01_corridor_crossing,0,0.00022000006083544577,0.00580000005356851,0.10535117006839037
0.4,284.0,nan,1.2941790156533557,71.0,0.005555555555555556,1.0,0.0,97412.50733630665,nan,nan,nan,nan,nan,nan,0.0,orca,4,nan,01_corridor_crossing,1,0.00021999994714860804,0.00869500001385856,0.20441270998731012
