agents_finished,agents_total,horizon_s,method,scenario,seed,tick_count,wall_clock_s
12,12,300.0,sdacs_hybrid,07_communication_loss,11,300,0.06168967700000394
12,12,300.0,sdacs_hybrid,07_communication_loss,12,300,0.06908411400002024
12,12,300.0,sdacs_hybrid,07_communication_loss,13,300,0.06254975500007731
12,12,300.0,sdacs_hybrid,07_communication_loss,14,300,0.07075289700003395
12,12,300.0,sdacs_hybrid,07_communication_loss,15,300,0.05468196499998612
12,12,300.0,sdacs_hybrid,07_communication_loss,16,300,0.06563460100005614
12,12,300.0,sdacs_hybrid,07_communication_loss,17,300,0.06497763200002282
12,12,300.0,sdacs_hybrid,07_communication_loss,18,300,0.021561249000001226
12,12,300.0,sdacs_hybrid,07_communication_loss,19,300,0.09477403400001094
12,12,300.0,sdacs_hybrid,07_communication_loss,2,300,0.06759878499997285
12,12,300.0,sdacs_hybrid,07_communication_loss,20,300,0.08067620600002101
12,12,300.0,sdacs_hybrid,07_communication_loss,21,300,0.08909741999991638
12,12,300.0,sdacs_hybrid,07_communication_loss,22,300,0.0701061080000045
12,12,300.0,sdacs_hybrid,07_communication_loss,23,300,0.06640890299991042
12,12,300.0,sdacs_hybrid,07_communication_loss,24,300,0.07045796500005963
12,12,300.0,sdacs_hybrid,07_communication_loss,25,300,0.07213376400000016
12,12,300.0,sdacs_hybrid,07_communication_loss,26,300,0.06090568499996607
12,12,300.0,sdacs_hybrid,07_communication_loss,27,300,0.06052734899992629
12,12,300.0,sdacs_hybrid,07_communication_loss,28,300,0.05340216000001874
12,12,300.0,sdacs_hybrid,07_communication_loss,29,300,0.0742323120000492
12,12,300.0,sdacs_hybrid,07_communication_loss,3,300,0.04853010700003324
12,12,300.0,sdacs_hybrid,07_communication_loss,4,300,0.06354900100006944
12,12,300.0,sdacs_hybrid,07_communication_loss,5,300,0.05205398200007494
12,12,300.0,sdacs_hybrid,07_communication_loss,6,300,0.10091611500001818
12,12,300.0,sdacs_hybrid,07_communication_loss,7,300,0.059302924000007806
12,12,300.0,sdacs_hybrid,07_communication_loss,8,300,0.07476476600004389
12,12,300.0,sdacs_hybrid,07_communication_loss,9,300,0.05371909800010144
12,12,300.0,vo,07_communication_loss,0,300,0.19030550499996934
12,12,300.0,vo,07_communication_loss,1,300,0.20727413600002365
11,12,300.0,vo,07_communication_loss,10,300,0.20635147600000892
11,12,300.0,vo,07_communication_loss,11,300,0.2272888199998988
9,12,300.0,vo,07_communication_loss,12,300,0.3731297629999517
12,12,300.0,vo,07_communication_loss,13,300,0.24810084499995355
11,12,300.0,vo,07_communication_loss,14,300,0.28260882299991863
11,12,300.0,vo,07_communication_loss,15,300,0.2703920530000232
11,12,300.0,vo,07_communication_loss,16,300,0.2674398450000126
8,12,300.0,vo,07_communication_loss,17,300,0.3865330130000757
11,12,300.0,vo,07_communication_loss,18,300,0.20824304200004917
11,12,300.0,vo,07_communication_loss,19,300,0.19430997999995725
11,12,300.0,vo,07_communication_loss,2,300,0.224640503000046
11,12,300.0,vo,07_communication_loss,20,300,0.2088666799999146
11,12,300.0,vo,07_communication_loss,21,300,0.21709809600008612
10,12,300.0,vo,07_communication_loss,22,300,0.22441643100000874
10,12,300.0,vo,07_communication_loss,23,300,0.2535581820000061
10,12,300.0,vo,07_communication_loss,24,300,0.23355418800008465
10,12,300.0,vo,07_communication_loss,25,300,0.22762795899996036
12,12,300.0,vo,07_communication_loss,26,300,0.16405311899995922
11,12,300.0,vo,07_communication_loss,27,300,0.2695146080000086
12,12,300.0,vo,07_communication_loss,28,300,0.2322901490000504
10,12,300.0,vo,07_communication_loss,29,300,0.25000109400002657
11,12,300.0,vo,07_communication_loss,3,300,0.2931901790000211
10,12,300.0,vo,07_communication_loss,4,300,0.2542338360000258
10,12,300.0,vo,07_communication_loss,5,300,0.2781575389999489
10,12,300.0,vo,07_communication_loss,6,300,0.24223681099999794
11,12,300.0,vo,07_communication_loss,7,300,0.24798181200003455
10,12,300.0,vo,07_communication_loss,8,300,0.23269288099993446
11,12,300.0,vo,07_communication_loss,9,300,0.21721952899997632
200,200,300.0,cbs,08_stress_high_density,0,301,0.053892923999910636
200,200,300.0,cbs,08_stress_high_density,1,301,0.055952994999984185
200,200,300.0,cbs,08_stress_high_density,10,301,0.06092579200003456
200,200,300.0,cbs,08_stress_high_density,11,301,0.058647406000090996
200,200,300.0,cbs,08_stress_high_density,12,301,0.04493584300007569
200,200,300.0,cbs,08_stress_high_density,13,301,0.07197928699997647
200,200,300.0,cbs,08_stress_high_density,14,301,0.06926787199995488
200,200,300.0,cbs,08_stress_high_density,15,301,0.04553484100006244
200,200,300.0,cbs,08_stress_high_density,16,301,0.06160870899998372
200,200,300.0,cbs,08_stress_high_density,17,301,0.051417018000165626
200,200,300.0,cbs,08_stress_high_density,18,301,0.06990453499997784
200,200,300.0,cbs,08_stress_high_density,19,301,0.046375043000125515
200,200,300.0,cbs,08_stress_high_density,2,301,0.05041672599998037
200,200,300.0,cbs,08_stress_high_density,20,301,0.042336631000125635
200,200,300.0,cbs,08_stress_high_density,21,301,0.05796572700000979
200,200,300.0,cbs,08_stress_high_density,22,301,0.05270605999999134
200,200,300.0,cbs,08_stress_high_density,23,301,0.06240558100012095
200,200,300.0,cbs,08_stress_high_density,24,301,0.05814253199991981
200,200,300.0,cbs,08_stress_high_density,25,301,0.058524712999997064
200,200,300.0,cbs,08_stress_high_density,26,301,0.04745114599995759
200,200,300.0,cbs,08_stress_high_density,27,301,0.04578412700016088
200,200,300.0,cbs,08_stress_high_density,28,301,0.05864505299996381
200,200,300.0,cbs,08_stress_high_density,29,301,0.06671503300003678
200,200,300.0,cbs,08_stress_high_density,3,301,0.05795800600003531
200,200,300.0,cbs,08_stress_high_density,4,301,0.058377308999979505
200,200,300.0,cbs,08_stress_high_density,5,301,0.049800784000012754
200,200,300.0,cbs,08_stress_high_density,6,301,0.04861727700006213
200,200,300.0,cbs,08_stress_high_density,7,301,0.05282109299992044
200,200,300.0,cbs,08_stress_high_density,8,301,0.04802872999994179
200,200,300.0,cbs,08_stress_high_density,9,301,0.05181081099999574
200,200,300.0,orca,08_stress_high_density,0,300,0.06777897099993879
200,200,300.0,orca,08_stress_high_density,1,300,0.04152810799996587
200,200,300.0,orca,08_stress_high_density,10,300,0.07132187899992459
200,200,300.0,orca,08_stress_high_density,11,300,0.06175951199998053
200,200,300.0,orca,08_stress_high_density,12,300,0.05011786300008225
200,200,300.0,orca,08_stress_high_density,13,300,0.03673530900005062
200,200,300.0,orca,08_stress_high_density,14,300,0.016567671999951017
200,200,300.0,orca,08_stress_high_density,15,300,0.026172034999945026
200,200,300.0,orca,08_stress_high_density,16,300,0.017343394000022272
200,200,300.0,orca,08_stress_high_density,17,300,0.07853469099995891
200,200,300.0,orca,08_stress_high_density,18,300,0.06454016999998657
200,200,300.0,orca,08_stress_high_density,19,300,0.06227342700003646
200,200,300.0,orca,08_stress_high_density,2,300,0.04497349400003259
200,200,300.0,orca,08_stress_high_density,20,300,0.06085534800001824
200,200,300.0,orca,08_stress_high_density,21,300,0.05524333100004242
200,200,300.0,orca,08_stress_high_density,22,300,0.05575555500001883
200,200,300.0,orca,08_stress_high_density,23,300,0.05353039900001022
200,200,300.0,orca,08_stress_high_density,24,300,0.0473816019999731
200,200,300.0,orca,08_stress_high_density,25,300,0.027673456999991686
200,200,300.0,orca,08_stress_high_density,26,300,0.01742504599997119
200,200,300.0,orca,08_stress_high_density,27,300,0.03547841900001458
200,200,300.0,orca,08_stress_high_density,28,300,0.05571843500001705
200,200,300.0,orca,08_stress_high_density,29,300,0.051178959000026225
200,200,300.0,orca,08_stress_high_density,3,300,0.057113253000011355
200,200,300.0,orca,08_stress_high_density,4,300,0.04366594800001167
200,200,300.0,orca,08_stress_high_density,5,300,0.05125306900004034
200,200,300.0,orca,08_stress_high_density,6,300,0.01887173700004041
200,200,300.0,orca,08_stress_high_density,7,300,0.01878031999990526
200,200,300.0,orca,08_stress_high_density,8,300,0.09233948500002498
200,200,300.0,orca,08_stress_high_density,9,300,0.08050211799991303
200,200,300.0,sdacs_hybrid,08_stress_high_density,17,300,1.0825736120000329
200,200,300.0,sdacs_hybrid,08_stress_high_density,18,300,1.0170019180000054
200,200,300.0,sdacs_hybrid,08_stress_high_density,19,300,1.0669763220000732
0,200,300.0,vo,08_stress_high_density,0,13,6.251687545999971
0,200,300.0,vo,08_stress_high_density,1,13,6.17526168400002
0,200,300.0,vo,08_stress_high_density,10,13,6.2427380709999625
0,200,300.0,vo,08_stress_high_density,11,13,6.472356803999901
1,200,300.0,vo,08_stress_high_density,12,13,6.173704676999932
0,200,300.0,vo,08_stress_high_density,13,13,6.220654437000007
0,200,300.0,vo,08_stress_high_density,14,13,6.219924539999965
0,200,300.0,vo,08_stress_high_density,15,13,6.353780337999979
0,200,300.0,vo,08_stress_high_density,16,13,6.076538529999993
0,200,300.0,vo,08_stress_high_density,17,13,6.079828825999925
0,200,300.0,vo,08_stress_high_density,18,14,6.638231018000056
0,200,300.0,vo,08_stress_high_density,19,13,6.027595789999964
1,200,300.0,vo,08_stress_high_density,2,13,6.186493817000041
0,200,300.0,vo,08_stress_high_density,20,14,6.602021132999994
1,200,300.0,vo,08_stress_high_density,21,13,6.112431710999999
0,200,300.0,vo,08_stress_high_density,22,13,6.24040018200003
0,200,300.0,vo,08_stress_high_density,23,13,6.164969277000068
0,200,300.0,vo,08_stress_high_density,24,13,6.237101624000047
0,200,300.0,vo,08_stress_high_density,25,13,6.268007361999935
0,200,300.0,vo,08_stress_high_density,26,13,6.178898801000059
0,200,300.0,vo,08_stress_high_density,27,13,6.013552798999967
0,200,300.0,vo,08_stress_high_density,28,13,6.23516787899996
0,200,300.0,vo,08_stress_high_density,29,13,6.3671082110000725
0,200,300.0,vo,08_stress_high_density,3,13,6.29881143099999
1,200,300.0,vo,08_stress_high_density,4,13,6.132720511999992
0,200,300.0,vo,08_stress_high_density,5,13,6.453131357000075
0,200,300.0,vo,08_stress_high_density,6,13,6.2549780059999875
0,200,300.0,vo,08_stress_high_density,7,13,6.1096212060000425
0,200,300.0,vo,08_stress_high_density,8,13,6.481776566000008
0,200,300.0,vo,08_stress_high_density,9,13,6.334454573000016
